1,61,4,1
1,97,2,1
1,267,3,2
1,297,3,1
1,341,4,2
1,387,4,1
1,430,4,1
1,461,3,2
1,490,1,1
1,590,1,2
1,594,2,1
1,717,3,1
1,719,3,1
1,744,1,2
1,800,1,1
1,824,1,1
1,871,2,1
1,970,1,1
1,976,3,1
1,1060,3,1
1,1110,1,2
1,1125,1,1
1,1134,1,1
1,1155,1,2
1,1184,1,1
1,1220,1,1
1,1257,3,2
1,1265,1,2
1,1284,1,2
1,1347,1,2
1,1367,1,2
1,1368,1,2
1,1498,1,1
1,1535,3,2
1,1541,1,2
1,1709,1,1
1,1750,1,2
1,1819,1,2
1,1882,3,2
1,1892,1,2
1,1902,1,2
1,1908,1,2
1,1928,1,2
1,1950,1,2
1,1981,3,1
2,10,1,2
2,55,1,1
2,84,1,1
2,172,1,2
2,253,3,1
2,378,3,1
2,451,1,2
2,462,3,2
2,587,3,1
2,796,5,1
2,838,4,1
2,931,1,1
2,967,3,2
2,1079,1,1
2,1111,1,2
2,1153,1,2
2,1199,2,1
2,1221,1,1
2,1242,3,2
2,1250,5,2
2,1277,1,2
2,1284,1,2
2,1335,1,2
2,1344,1,2
2,1347,1,2
2,1390,1,2
2,1406,1,2
2,1417,4,2
2,1430,1,2
2,1478,2,1
2,1486,4,1
2,1495,1,1
2,1564,1,2
2,1630,1,1
2,1682,5,1
2,1718,4,1
2,1743,1,1
2,1749,1,2
2,1756,2,1
2,1760,1,2
2,1768,1,1
2,1874,2,1
2,1875,4,1
2,1907,1,2
2,1983,1,1
3,43,4,2
3,50,4,2
3,140,5,1
3,169,5,1
3,191,2,1
3,308,1,1
3,383,1,2
3,426,1,1
3,590,2,2
3,642,4,1
3,688,4,2
3,691,4,2
3,773,5,1
3,800,1,1
3,937,1,2
3,946,4,1
3,1110,1,2
3,1214,5,1
3,1223,3,1
3,1256,3,2
3,1309,1,2
3,1310,4,2
3,1311,4,2
3,1346,4,2
3,1348,4,2
3,1349,1,2
3,1361,5,2
3,1408,1,2
3,1436,1,2
3,1534,3,2
3,1638,1,1
3,1672,2,1
3,1695,3,1
3,1792,3,1
3,1813,4,1
3,1836,1,2
3,1846,1,1
3,1877,1,1
3,1884,4,2
3,1886,1,1
3,1893,4,2
3,1964,2,2
3,1973,4,1
3,1992,5,1
3,1996,1,1
4,20,3,2
4,82,5,1
4,273,1,1
4,289,1,1
4,374,4,2
4,421,3,1
4,469,5,2
4,568,4,1
4,597,2,1
4,688,2,2
4,689,3,2
4,713,1,1
4,735,3,1
4,784,3,1
4,1030,2,1
4,1061,5,1
4,1103,5,1
4,1184,1,1
