85,988,577,4
85,1170,647,4
85,1806,842,3
86,278,1535,1
86,403,1322,1
86,745,1362,1
86,1212,1333,2
86,1524,13,1
86,1736,1446,3
86,1768,1415,1
87,78,1456,1
87,428,1986,2
87,709,1893,1
87,1193,1307,4
87,1586,546,3
87,1695,1364,3
87,1835,13,1
87,1885,43,1
88,159,1836,1
88,314,1380,1
88,589,1166,1
88,713,849,1
88,1128,1908,1
88,1575,1903,1
88,1763,1442,1
89,357,1309,1
89,430,983,1
89,597,1385,3
89,800,176,1
89,1015,1442,1
89,1159,1350,1
89,1236,1440,1
89,1753,7,1
90,685,171,1
90,868,1576,2
90,887,1456,1
90,1071,1440,1
90,1558,1906,2
90,1678,1449,2
90,1854,374,1
91,129,334,2
91,290,4,2
91,533,1337,2
91,788,938,2
91,989,1474,1
91,1053,529,1
91,1589,1301,3
91,1803,1530,1
92,418,1391,1
92,799,1155,4
92,1017,1094,1
92,1184,1274,3
92,1487,1523,2
92,1609,13,4
92,1744,1442,1
93,37,1349,1
93,423,1366,5
93,841,1406,1
93,1103,176,5
93,1199,451,4
93,1612,1150,3
93,1759,1442,1
93,1935,1440,1
94,95,977,1
94,291,1316,2
94,467,327,4
94,692,1000,4
94,792,457,3
94,955,683,1
94,1674,572,1
95,99,1001,1
95,120,1529,1
95,410,1190,1
95,584,1394,1
95,681,373,1
95,821,956,1
95,965,1956,1
95,1513,1387,1
96,60,1528,1
96,482,329,2
96,508,1273,1
96,655,1190,2
96,905,102,1
96,1706,663,1
96,1801,726,1
97,62,1064,2
97,322,1470,3
97,437,459,4
97,559,1269,3
97,692,605,3
97,959,198,4
97,1224,32,2
97,1842,1297,4
98,166,1398,1
98,366,1670,2
98,549,777,1
98,699,1001,3
98,990,1411,1
98,1029,385,1
98,1592,154,1
99,9,1426,2
99,343,751,2
99,489,1036,1
99,565,1298,1
99,742,197,1
99,915,1522,1
99,1514,1399,2
99,1820,460,3
100,182,1215,1
100,695,1985,2
100,1015,1291,3
100,1134,1836,3
100,1660,1248,5
100,1709,1334,2
100,1817,795,5
101,77,1450,1
101,336,453,1
101,430,1930,4
101,755,186,1
101,997,1356,3
101,1184,1882,3
101,1597,1345,3
101,1857,850,1
102,73,527,2
102,302,334,1
102,655,652,1
102,701,1400,4
102,829,1546,4
102,1491,741,1
102,1602,137,3
103,98,1259,1
103,319,698,1
103,517,1415,1
103,865,221,1
103,1194,1928,3
103,1606,1882,2
103,1715,850,1
103,1936,1365,1
104,307,1217,3
104,568,1165,3
104,980,1408,1
104,1057,1900,5
104,1487,250,3
104,1681,1326,2
104,1787,1891,2
105,75,1905,1
105,187,1347,3
105,602,1264,1
105,887,592,1
105,1186,1286,1
105,1624,374,2
105,1848,1066,5
105,1939,1250,3
106,371,1882,1
106,764,849,2
106,1015,1286,2
106,1524,1847,1
106,1737,1308,2
106,1742,1109,2
106,1872,1369,3
107,105,14,1
107,433,448,4
107,535,807,1
107,665,1956,1
107,1046,1001,1
107,1526,1669,1
107,1633,138,3
107,1834,843,1
108,88,505,4
108,316,1382,2
108,508,1273,2
108,710,1245,2
108,905,723,2
108,1118,252,1
108,1618,1192,3
109,46,1292,1
109,185,461,5
109,386,1424,5
109,767,1363,2
109,1059,620,1
109,1486,1637,1
109,1722,1289,1
109,1960,1434,1
110,85,850,1
110,522,1216,1
110,919,1390,2
110,1136,1543,1
110,1230,1292,1
110,1656,1750,5
110,1797,1391,1
111,62,8,4
111,164,1301,3
111,432,4,3
111,740,656,2
111,985,252,2
111,1072,29,4
111,1706,385,1
111,1920,153,3
112,160,1335,1
112,540,1689,3
112,837,261,1
112,1103,1430,2
112,1477,262,1
112,1726,1258,1
112,1851,298,1
113,34,605,1
113,74,558,4
113,156,17,2
113,390,1388,1
113,650,342,1
113,877,1461,1
113,1041,1330,2
113,1711,201,1
114,273,1376,3
114,972,1884,1
114,1143,1089,1
114,1231,1467,4
114,1566,1809,3
114,1686,1942,2
114,1851,1906,1
115,28,1529,2
115,231,958,2
115,372,6,4
115,665,327,5
115,897,1666,5
115,1115,155,1
115,1506,1054,3
115,1804,1301,1
116,156,1337,2
116,478,1913,2
116,675,1546,2
116,772,1332,3
116,927,723,2
116,1029,136,2
116,1831,306,4
117,125,1520,1
117,170,1836,1
117,669,1435,1
117,903,1284,2
117,1107,1368,1
117,1240,1468,1
117,1612,1367,2
117,1873,937,1
118,109,1054,1
118,230,1844,1
118,303,648,1
118,725,1377,4
118,746,1416,2
118,1041,1330,3
118,1643,1303,4
119,82,1942,3
119,360,1577,2
119,586,454,1
119,1063,1356,5
119,1189,1892,4
119,1681,1906,3
119,1797,1290,5
119,1949,1326,5
120,156,1824,1
120,507,1957,1
120,640,880,1
120,821,1970,2
120,1053,1321,1
120,1618,656,3
120,1806,938,1
121,168,1215,1
121,712,1793,4
121,1189,1905,5
121,1221,1977,2
121,1563,1250,5
121,1628,1366,4
121,1810,1407,5
121,1983,1347,3
122,68,571,1
122,438,1476,1
122,595,1912,1
122,693,30,5
122,818,1388,1
122,960,992,1
122,1690,1039,1
123,63,1411,2
123,309,1298,1
123,492,749,4
123,672,1427,2
123,826,633,4
123,911,149,4
123,1205,1379,1
123,1706,954,3
124,174,1392,5
124,363,1364,1
124,858,1520,1
124,1063,1280,2
124,1193,1819,1
124,1678,515,1
124,1865,1305,3
125,53,320,2
125,227,1064,2
125,416,1377,4
125,655,902,1
125,894,14,5
125,1503,327,2
125,1733,324,4
125,1833,1000,5
126,60,898,3
126,264,954,3
126,372,1395,4
126,579,329,3
126,759,647,2
126,1144,572,4
126,1733,1244,3
127,152,748,1
127,312,726,2
127,481,750,3
127,612,885,2
127,863,1298,1
127,1050,158,1
127,1634,1462,1
127,1870,1324,2
128,278,261,1
128,791,592,1
128,903,340,3
128,1047,1454,5
128,1207,1182,1
128,1595,13,5
128,1744,1809,1
129,61,1350,2
129,733,1435,4
129,974,1216,3
129,1060,1110,3
129,1163,620,1
129,1583,1545,3
129,1702,1521,4
129,1756,1761,5
130,275,1368,2
130,684,50,4
130,891,1434,1
130,1133,1942,1
130,1613,1950,1
130,1713,590,1
130,1889,1905,5
131,35,651,1
131,255,1279,1
131,347,977,1
131,372,334,1
131,806,648,1
131,1041,1382,1
131,1593,1668,1
131,1830,880,1
132,427,1564,1
132,770,1882,5
132,1063,592,1
132,1206,1391,1
132,1567,1542,1
132,1698,1268,1
132,1852,1966,3
133,187,515,3
133,392,1677,1
133,540,688,4
133,1082,1267,2
133,1232,341,3
133,1562,1110,2
133,1705,1447,1
133,1961,1914,2
134,386,1417,4
134,786,1305,2
134,1083,1274,2
134,1185,1242,2
134,1605,340,1
134,1682,1252,2
134,1743,1942,4
135,60,1002,3
135,216,1304,1
135,358,1400,2
135,468,367,4
135,573,1669,1
135,700,953,5
135,985,505,3
135,1640,1278,1
136,268,1150,2
136,426,1066,3
136,752,1250,1
136,1088,1355,1
136,1638,1836,3
136,1754,689,1
136,1876,1689,3
137,99,196,2
137,213,1327,1
137,331,1304,1
137,476,558,1
137,664,950,1
137,960,1824,1
137,1674,324,1
137,1898,605,1
138,64,17,2
138,257,1000,3
138,405,843,1
138,704,775,3
138,918,300,1
138,1176,571,2
138,1719,1288,3
139,80,267,2
139,296,1442,2
139,597,221,1
139,896,1576,2
139,1142,20,2
139,1607,12,2
139,1827,1374,1
139,1943,1283,1
140,73,1522,1
140,264,1471,1
140,562,136,1
140,682,58,2
140,897,329,1
140,1148,155,1
140,1589,544,1
141,19,1040,1
141,293,326,3
141,412,1474,3
141,671,1001,5
141,894,1112,1
141,1046,1400,2
141,1178,527,2
141,1790,1353,2
142,270,1899,1
142,858,1523,4
142,1026,1354,1
142,1136,454,5
142,1700,1966,2
142,1840,1449,4
142,1922,592,1
143,294,1965,4
143,588,1154,3
143,836,1345,2
143,1121,1809,2
143,1214,1262,3
143,1651,1391,4
143,1849,1286,2
143,1926,1091,2
144,169,1344,2
144,602,1250,3
144,941,1262,4
144,1487,1267,1
144,1600,1448,1
144,1709,1930,3
144,1849,1406,1
145,26,1927,2
145,713,1449,3
145,896,453,1
145,1087,1442,1
145,1218,1323,2
145,1556,1677,1
145,1779,1380,2
145,1846,1263,2
146,310,1064,2
146,468,1530,1
146,631,455,2
146,732,1298,1
146,798,1039,1
146,1004,1288,2
146,1590,1397,2
147,23,323,2
147,81,406,2
147,358,158,1
147,489,327,2
147,870,1173,2
147,1004,726,4
147,1579,1272,3
147,1758,1522,1
148,273,1576,3
148,858,1444,3
148,980,1092,4
148,1163,1372,4
148,1212,1280,1
148,1519,1154,1
148,1608,221,1
149,37,1910,1
149,193,1809,1
149,268,1847,1
149,862,1465,1
149,1131,381,1
149,1648,1750,1
149,1766,20,1
149,1901,1280,1
150,547,1906,3
150,820,1408,2
150,1518,1465,2
150,1630,203,1
150,1720,1319,2
150,1786,1285,1
150,1885,983,2
151,53,306,4
151,207,1032,5
151,467,373,5
151,673,1321,3
151,797,1429,5
151,1046,406,1
151,1616,571,3
151,1869,1324,5
152,95,1528,4
152,331,119,2
152,414,835,4
152,774,564,2
152,881,1352,3
152,1204,1287,4
152,1601,1911,4
153,165,542,2
153,409,1891,1
153,1047,545,3
153,1555,1391,3
153,1683,1465,4
153,1780,1450,1
153,1839,1987,1
153,1974,10,5
154,103,577,1
154,372,1386,1
154,560,1411,1
154,753,1038,5
154,834,1527,2
154,957,610,2
154,1513,239,4
155,62,1476,1
155,121,1042,1
155,286,146,2
155,785,214,1
155,874,1297,1
155,1169,1064,2
155,1636,1428,2
155,1807,6,4
156,669,50,4
156,871,967,3
156,996,1893,1
156,1168,1166,1
156,1235,1761,1
156,1659,1256,2
156,1725,1890,5
157,60,1065,4
157,282,1037,3
157,439,1427,2
157,479,15,1
157,635,1287,4
157,911,1297,4
157,1029,1912,1
157,1654,1825,1
158,218,1381,3
158,720,1463,2
158,931,10,1
158,1083,171,1
158,1230,1258,1
158,1695,1408,4
158,1875,1914,1
159,55,1391,3
159,185,1091,1
159,593,1892,1
159,711,1252,3
159,1081,1950,1
159,1532,1290,4
159,1759,1355,1
159,1846,1577,4
160,228,373,2
160,439,148,4
160,534,880,1
160,668,1001,3
160,848,741,2
160,1004,1413,2
160,1526,1527,1
161,34,1188,1
161,117,1956,1
161,402,1844,1
161,481,1666,3
161,705,609,1
161,853,1668,1
161,1618,605,4
161,1788,661,1
162,314,1360,1
162,684,1255,2
162,1049,1435,1
162,1183,1276,1
162,1584,1164,5
162,1717,1354,1
162,1779,1884,1
163,37,1760,1
163,362,1577,1
163,557,1390,5
163,1080,1153,2
163,1552,546,2
163,1596,1884,1
163,1754,691,2
163,1939,1276,5
164,74,1001,4
164,216,775,2
164,573,201,1
164,650,1269,1
164,832,364,5
164,1145,449,2
164,1664,564,1
165,89,1092,1
165,669,849,2
165,873,1333,3
165,1070,1541,1
165,1239,453,1
165,1626,1366,2
165,1745,1903,1
165,1856,1254,2
166,557,1577,2
166,892,1677,1
166,1123,462,3
166,1484,1251,3
166,1558,998,2
166,1676,1761,1
166,1735,1284,1
167,22,458,4
167,310,1329,4
167,617,436,5
167,955,647,3
167,1062,1300,2
167,1620,572,4
167,1758,1915,2
167,1868,58,4
168,175,1904,1
168,708,1391,1
168,865,1469,1
168,1134,1356,1
168,1236,1403,1
168,1645,186,1
168,1726,1280,1
169,191,1215,2
169,418,1346,4
169,786,10,5
169,945,1250,5
169,1085,590,4
169,1488,1448,3
169,1731,1892,2
169,1799,1899,1
170,169,1338,2
170,397,1111,4
170,766,1350,4
170,968,1284,2
170,1128,1282,4
170,1187,1441,4
170,1736,1418,3
171,76,1380,1
171,427,1347,1
171,887,1677,1
171,1058,1401,1
171,1225,1564,1
171,1550,1364,1
171,1671,1587,1
171,1881,983,1
172,183,656,3
172,498,571,2
172,553,1394,2
172,738,457,5
172,827,634,3
172,1160,1379,3
172,1636,1461,4
173,21,1244,3
173,145,958,3
173,368,528,1
173,492,1845,2
173,659,722,3
173,771,1271,1
173,860,135,4
173,1560,459,3
174,446,1894,3
174,892,1277,1
174,1079,1252,2
174,1243,1903,2
174,1595,1883,4
174,1773,1910,3
174,1874,1423,3
175,85,1403,5
175,669,1309,2
175,869,1241,4
175,997,452,5
175,1207,1545,4
175,1565,1367,2
175,1713,1404,2
175,1875,1942,3
176,157,1250,2
176,287,1836,4
176,694,1179,3
176,1095,744,2
176,1211,1385,3
176,1516,1340,4
176,1745,20,5
177,26,1215,1
177,333,1523,1
177,426,1259,1
177,805,794,2
177,1691,261,2
177,1768,1090,1
177,1840,1438,3
177,1961,1465,1
178,355,1468,1
178,522,845,1
178,799,1520,1
178,1189,1280,1
178,1497,1274,1
178,1718,1393,4
178,1856,1847,5
179,124,1359,1
179,204,1904,1
179,278,1392,1
179,430,1347,1
179,1010,1761,1
179,1208,691,2
179,1639,1281,1
179,1812,1368,1
180,132,1446,3
180,495,1520,3
180,642,1094,2
180,789,937,2
180,1538,1372,1
180,1722,1544,4
180,1885,1259,4
181,76,1951,2
181,177,1385,1
181,539,1339,1
181,736,383,5
181,1086,937,1
181,1558,1247,2
181,1705,1907,1
181,1846,1345,1
182,114,1667,1
182,313,1470,1
182,413,201,1
182,532,680,1
182,715,1409,1
182,1024,460,3
182,1621,1703,2
183,66,1262,1
183,299,1308,1
183,497,1323,1
183,945,1215,1
183,1081,1089,1
183,1572,1274,2
183,1647,1440,1
183,1937,1356,1
184,28,458,3
184,211,419,1
184,359,1174,1
184,582,1287,4
184,779,741,1
184,883,577,1
184,1707,373,4
185,25,454,3
185,355,1290,1
185,442,1847,4
185,970,1364,3
185,1189,546,4
185,1559,1381,1
185,1691,1345,2
185,1835,1110,3
186,259,1357,1
186,362,1282,2
186,861,1469,1
186,1196,1309,1
186,1679,453,3
186,1772,1406,2
186,1889,1544,1
187,66,1150,3
187,253,381,1
187,392,1351,1
187,557,1276,1
187,1063,1308,2
187,1532,1249,4
187,1782,1164,2
187,1979,451,2
188,180,546,2
188,767,1523,2
188,963,50,5
188,1197,1418,5
188,1517,1323,2
188,1732,1181,4
188,1879,1882,3
189,106,1436,1
189,520,1435,1
189,836,190,1
189,890,1349,3
189,1070,1319,1
189,1473,1438,2
189,1701,1909,1
189,1873,1311,2
190,319,913,2
190,541,1317,1
190,1026,1540,3
190,1132,1449,1
190,1574,1365,1
190,1767,1179,2
190,1876,186,2
191,179,1467,2
191,517,1819,3
191,758,1390,2
191,1030,1543,3
191,1485,1256,2
191,1596,1392,2
191,1827,1181,1
191,1938,1282,2
192,159,1380,4
192,886,1900,3
192,1107,1456,1
192,1198,1318,1
192,1524,1216,1
192,1704,1950,2
192,1917,620,1
193,397,1891,2
193,764,382,1
193,929,1906,2
193,1234,1432,1
193,1679,1900,1
193,1786,1368,1
193,1853,1385,1
193,1961,262,1
194,178,1262,5
194,404,1089,4
194,796,10,5
194,912,1367,4
194,1524,1904,1
194,1660,1433,5
194,1771,1964,1
195,122,1360,1
195,376,1750,1
195,623,1962,3
195,846,250,1
195,1219,1362,5
195,1559,1367,2
195,1698,1405,4
195,1814,1372,3
196,274,451,1
196,319,12,2
196,713,1587,4
196,1070,1543,3
196,1162,43,1
196,1753,1322,1
196,1850,1819,2
197,106,1976,1
197,623,1326,2
197,932,1408,1
197,1105,1311,3
197,1133,1308,1
197,1539,1568,2
197,1715,1182,1
197,1933,1348,2
198,179,1323,5
198,838,1345,3
198,941,382,4
198,1517,1900,1
198,1605,1319,3
198,1723,546,5
198,1770,1217,2
199,161,1520,1
199,377,1904,2
199,619,1373,1
199,861,1283,2
199,942,840,3
199,1077,1568,1
199,1672,1336,5
199,1878,698,2
200,268,1307,1
200,360,1257,2
200,852,1952,1
200,1059,1365,1
200,1531,1152,1
200,1611,1242,3
200,1754,1305,1
