1,61,4,1
1,218,3,1
1,267,3,2
1,297,3,1
1,345,2,1
1,387,4,1
1,430,4,1
1,462,3,2
1,490,1,1
1,590,1,2
1,642,1,1
1,717,3,1
1,719,3,1
1,790,4,1
1,800,1,1
1,824,1,1
1,931,1,1
1,970,1,1
1,976,3,1
1,1096,1,1
1,1110,1,2
1,1125,1,1
1,1150,3,2
1,1155,1,2
1,1184,1,1
1,1248,2,2
1,1257,3,2
1,1265,1,2
1,1344,1,2
1,1347,1,2
1,1367,1,2
1,1371,1,2
1,1498,1,1
1,1535,3,2
1,1599,2,1
1,1709,1,1
1,1750,1,2
1,1878,2,1
1,1882,3,2
1,1892,1,2
1,1903,1,2
1,1908,1,2
1,1928,1,2
1,1976,1,2
1,1981,3,1
2,10,1,2
2,77,1,1
2,84,1,1
2,172,1,2
2,259,1,1
2,378,3,1
2,451,1,2
2,522,2,1
2,587,3,1
2,796,5,1
2,928,2,1
2,931,1,1
2,967,3,2
2,1091,1,2
2,1111,1,2
2,1153,1,2
2,1218,3,1
2,1221,1,1
2,1242,3,2
2,1268,1,2
2,1277,1,2
2,1284,1,2
2,1342,1,2
2,1344,1,2
2,1347,1,2
2,1404,1,2
2,1406,1,2
2,1417,4,2
2,1436,1,2
2,1478,2,1
2,1486,4,1
2,1537,3,1
2,1564,1,2
2,1630,1,1
2,1717,1,1
2,1718,4,1
2,1743,1,1
2,1750,1,2
2,1756,2,1
2,1760,1,2
2,1847,4,2
2,1874,2,1
2,1875,4,1
2,1910,1,2
2,1983,1,1
3,43,4,2
3,122,4,1
3,140,5,1
3,169,5,1
3,277,1,1
3,308,1,1
3,383,1,2
3,451,4,2
3,590,2,2
3,642,4,1
3,689,4,2
3,691,4,2
3,773,5,1
3,851,2,1
3,937,1,2
3,946,4,1
3,1196,4,1
3,1214,5,1
3,1223,3,1
3,1267,1,2
3,1309,1,2
3,1310,4,2
3,1317,5,2
3,1346,4,2
3,1348,4,2
3,1351,2,2
3,1361,5,2
3,1408,1,2
3,1532,5,1
3,1534,3,2
3,1638,1,1
3,1680,1,1
3,1695,3,1
3,1792,3,1
3,1821,5,1
3,1836,1,2
3,1846,1,1
3,1883,4,2
3,1884,4,2
3,1886,1,1
3,1910,5,2
3,1964,2,2
3,1973,4,1
3,1994,4,1
3,1996,1,1
4,20,3,2
4,267,1,2
4,273,1,1
4,289,1,1
4,387,5,1
4,421,3,1
4,469,5,2
4,583,4,1
4,597,2,1
4,688,2,2
4,691,3,2
4,713,1,1
4,735,3,1
4,1019,2,1
4,1030,2,1
4,1061,5,1
4,1155,1,2
4,1184,1,1
4,1250,3,2
4,1252,2,2
4,1257,1,2
4,1259,1,2
4,1317,3,2
4,1359,2,2
4,1360,1,2
4,1463,1,2
4,1468,1,2
4,1478,2,1
4,1575,3,1
4,1596,5,1
4,1649,2,1
4,1676,4,1
4,1677,1,2
4,1678,1,1
4,1737,1,1
4,1738,1,1
4,1798,2,1
4,1819,1,2
4,1840,4,1
4,1891,5,2
4,1895,1,2
4,1906,1,2
4,1927,1,2
4,1985,1,2
4,1992,1,1
5,1,1,1
5,49,4,1
5,73,1,1
5,87,3,1
5,135,1,2
5,141,1,2
5,152,1,1
5,231,1,1
5,285,4,1
5,286,1,1
5,350,2,1
5,406,3,2
5,447,5,1
5,489,1,1
5,548,3,1
5,562,4,1
5,604,1,1
5,629,4,2
5,650,1,1
5,683,2,2
5,690,2,1
