1,297,1902,2
1,490,1750,1
1,719,1882,3
1,871,1368,1
1,1060,1347,1
1,1184,1819,1
1,1709,1928,1
2,77,451,1
2,378,1436,1
2,838,1268,1
2,1199,1277,1
2,1486,1404,1
2,1682,1347,1
2,1756,1153,1
2,1983,1390,1
3,191,691,2
3,642,451,4
3,946,1311,4
3,1532,1349,1
3,1695,1883,4
3,1846,1436,1
3,1992,590,1
4,273,1463,1
4,568,1252,2
4,735,1819,1
4,1061,374,5
4,1575,1895,1
4,1676,1468,2
4,1738,1257,1
4,1992,688,1
5,73,323,2
5,231,1970,1
5,447,1397,1
5,562,1065,4
5,690,629,2
5,909,1044,1
5,1710,652,3
6,41,8,2
6,222,1667,1
6,370,443,1
6,599,406,1
6,753,1330,5
6,949,1055,1
6,1644,420,5
6,1869,1414,4
7,175,1368,1
7,717,1393,2
7,886,10,2
7,1019,1151,3
7,1141,1809,4
7,1698,452,3
7,1921,1290,3
8,34,1437,4
8,354,458,3
8,489,1445,2
8,704,1522,1
8,1117,1045,2
8,1664,435,1
8,1783,1192,3
8,1916,741,3
9,205,1215,1
9,541,1354,3
9,946,1333,3
9,1128,1577,4
9,1518,1182,3
9,1697,1902,1
9,1872,1166,2
10,27,629,1
10,242,1426,1
10,396,1330,1
10,787,1064,2
10,964,1002,1
10,1097,1320,1
10,1781,648,1
10,1832,1065,1
11,258,1441,3
11,932,261,1
11,1074,1264,1
11,1222,1899,1
11,1549,1836,3
11,1624,1267,1
11,1972,1750,1
12,62,1416,3
12,225,1353,1
12,465,1388,1
12,570,1703,2
12,819,1414,3
12,955,1288,1
12,1515,14,5
12,1859,1957,1
13,270,1368,2
13,762,16,1
13,1015,1541,4
13,1193,1436,1
13,1518,1423,1
13,1603,1542,1
13,1840,1258,1
14,49,31,1
14,163,1412,1
14,478,435,1
14,665,364,1
14,746,1379,3
14,914,1422,1
14,1146,58,1
14,1801,443,1
15,270,1884,1
15,555,1292,2
15,944,1393,1
15,1194,1370,2
15,1610,1111,2
15,1839,794,3
15,1940,1407,1
16,83,1906,2
16,263,1985,3
16,591,1336,4
16,766,1319,1
16,1138,1262,5
16,1627,1895,1
16,1731,1963,3
16,1936,1247,2
17,330,1271,1
17,415,1043,4
17,565,14,1
17,655,1428,2
17,728,367,4
17,1046,1040,1
17,1590,1378,5
18,132,1467,3
18,273,1247,3
18,539,1334,4
18,878,795,4
18,1213,1436,2
18,1480,1346,3
18,1650,1430,2
18,1999,1446,3
19,127,843,4
19,209,4,1
19,439,1546,3
19,486,1353,1
19,809,647,1
19,914,953,4
19,1118,1378,3
20,95,141,3
20,242,1031,4
20,464,334,1
20,650,844,5
20,951,527,2
20,1003,321,2
20,1615,778,4
20,1868,775,3
21,520,1914,2
21,764,1417,1
21,1071,1354,2
21,1484,1841,5
21,1723,1263,5
21,1872,1262,4
21,1926,1364,3
22,40,342,1
22,241,1325,1
22,393,1471,1
22,659,1299,1
22,792,748,1
22,1237,420,1
22,1644,1188,1
22,1947,1245,1
23,403,1962,2
23,757,849,1
23,1011,1891,1
23,1138,1241,2
23,1583,1368,1
23,1871,1289,1
