1,97,2,1
1,218,3,1
1,267,3,2
1,341,4,2
1,345,2,1
1,387,4,1
1,461,3,2
1,462,3,2
1,490,1,1
1,594,2,1
1,642,1,1
1,717,3,1
1,744,1,2
1,790,4,1
1,800,1,1
1,871,2,1
1,931,1,1
1,970,1,1
1,1060,3,1
1,1096,1,1
1,1110,1,2
1,1134,1,1
1,1150,3,2
1,1155,1,2
1,1220,1,1
1,1248,2,2
1,1257,3,2
1,1284,1,2
1,1344,1,2
1,1347,1,2
1,1368,1,2
1,1371,1,2
1,1498,1,1
1,1541,1,2
1,1599,2,1
1,1709,1,1
1,1819,1,2
1,1878,2,1
1,1882,3,2
1,1902,1,2
1,1903,1,2
1,1908,1,2
1,1950,1,2
1,1976,1,2
1,1981,3,1
2,55,1,1
2,77,1,1
2,84,1,1
2,253,3,1
2,259,1,1
2,378,3,1
2,462,3,2
2,522,2,1
2,587,3,1
2,838,4,1
2,928,2,1
2,931,1,1
2,1079,1,1
2,1091,1,2
2,1111,1,2
2,1199,2,1
2,1218,3,1
2,1221,1,1
2,1250,5,2
2,1268,1,2
2,1277,1,2
2,1335,1,2
2,1342,1,2
2,1344,1,2
2,1390,1,2
2,1404,1,2
2,1406,1,2
2,1430,1,2
2,1436,1,2
2,1478,2,1
2,1495,1,1
2,1537,3,1
2,1564,1,2
2,1682,5,1
2,1717,1,1
2,1718,4,1
2,1749,1,2
2,1750,1,2
2,1756,2,1
2,1768,1,1
2,1847,4,2
2,1874,2,1
2,1907,1,2
2,1910,1,2
2,1983,1,1
3,50,4,2
3,122,4,1
3,140,5,1
3,191,2,1
3,277,1,1
3,308,1,1
3,426,1,1
3,451,4,2
3,590,2,2
3,688,4,2
3,689,4,2
3,691,4,2
3,800,1,1
3,851,2,1
3,937,1,2
3,1110,1,2
3,1196,4,1
3,1214,5,1
3,1256,3,2
3,1267,1,2
3,1309,1,2
3,1311,4,2
3,1317,5,2
3,1346,4,2
3,1349,1,2
3,1351,2,2
3,1361,5,2
3,1436,1,2
3,1532,5,1
3,1534,3,2
3,1672,2,1
3,1680,1,1
3,1695,3,1
3,1813,4,1
3,1821,5,1
3,1836,1,2
3,1877,1,1
3,1883,4,2
3,1884,4,2
3,1893,4,2
3,1910,5,2
3,1964,2,2
3,1992,5,1
3,1994,4,1
3,1996,1,1
4,82,5,1
4,267,1,2
4,273,1,1
4,374,4,2
4,387,5,1
4,421,3,1
4,568,4,1
4,583,4,1
4,597,2,1
4,689,3,2
4,691,3,2
4,713,1,1
4,784,3,1
4,1019,2,1
4,1030,2,1
4,1103,5,1
4,1155,1,2
4,1184,1,1
4,1251,2,2
4,1252,2,2
4,1257,1,2
4,1276,1,2
4,1317,3,2
4,1359,2,2
4,1369,2,2
4,1463,1,2
4,1468,1,2
4,1564,1,2
4,1575,3,1
4,1596,5,1
4,1651,2,1
4,1676,4,1
4,1677,1,2
4,1698,3,1
4,1737,1,1
4,1738,1,1
4,1800,2,1
4,1819,1,2
4,1840,4,1
4,1894,1,2
4,1895,1,2
4,1906,1,2
4,1951,2,2
4,1985,1,2
4,1992,1,1
5,28,1,1
5,49,4,1
5,73,1,1
5,113,4,1
5,135,1,2
5,141,1,2
5,199,2,2
5,231,1,1
5,285,4,1
5,323,2,2
5,350,2,1
5,406,3,2
5,471,1,1
5,489,1,1
5,548,3,1
5,595,2,1
5,604,1,1
5,629,4,2
5,652,4,2
5,683,2,2
5,690,2,1
5,774,1,1
5,807,2,2
5,853,1,1
5,898,2,2
5,909,1,1
5,1001,4,2
5,1044,3,2
5,1065,4,2
5,1100,2,1
5,1303,4,2
5,1327,3,2
5,1329,4,2
5,1383,4,2
5,1394,1,2
5,1397,4,2
5,1409,2,2
5,1422,5,2
5,1451,3,2
5,1667,3,2
5,1669,3,2
5,1710,4,1
5,1838,4,1
5,1913,1,2
5,1970,3,2
6,21,5,1
6,41,3,1
6,99,5,1
6,130,5,1
6,222,5,1
6,224,4,1
6,255,4,1
6,320,4,2
6,326,4,2
6,406,1,2
6,419,5,2
6,420,5,2
6,443,5,2
6,460,5,2
6,474,5,1
6,572,2,2
6,584,5,1
6,599,2,1
6,611,1,2
6,612,5,1
6,649,4,2
6,692,5,1
6,722,4,2
6,753,5,1
6,826,4,1
6,833,5,1
6,844,5,2
6,985,3,1
6,1055,1,2
6,1160,5,1
6,1246,1,2
6,1298,1,2
6,1321,2,2
6,1332,3,2
6,1382,5,2
6,1383,3,2
6,1420,1,2
6,1452,4,2
6,1620,4,1
6,1667,1,2
6,1670,4,2
6,1784,4,1
6,1826,5,1
6,1867,5,1
6,1869,5,1
7,10,2,2
7,106,2,1
7,169,2,1
7,171,1,2
7,175,2,1
7,261,2,2
7,296,1,1
7,383,2,2
7,445,2,1
7,620,3,2
7,717,2,1
7,820,4,1
7,852,2,1
7,886,1,1
7,945,4,1
7,1013,2,1
7,1019,3,1
7,1058,1,1
7,1080,1,1
7,1093,3,2
7,1141,4,1
7,1151,3,2
7,1162,3,1
7,1184,2,1
7,1242,1,2
7,1247,2,2
7,1268,2,2
7,1291,1,2
7,1361,3,2
7,1368,1,2
7,1407,1,2
7,1454,3,2
7,1455,2,2
7,1576,3,2
7,1684,1,1
7,1698,3,1
7,1746,1,1
7,1760,1,2
7,1809,4,2
7,1902,2,2
7,1910,1,2
7,1921,3,1
7,1963,3,2
7,1966,1,2
7,1971,2,1
8,4,4,2
8,34,5,1
8,65,4,1
8,142,4,2
8,147,2,2
8,154,1,2
8,246,3,1
8,254,4,2
8,300,1,2
8,354,5,1
8,408,1,1
